#1
double Internals(8761, 4)
0	102.56400000000002	102.56400000000002	21.978000000000005
3600	102.56400000000002	102.56400000000002	21.978000000000005
7200	102.56400000000002	102.56400000000002	21.978000000000005
10800	102.56400000000002	102.56400000000002	21.978000000000005
14400	102.56400000000002	102.56400000000002	21.978000000000005
18000	102.56400000000002	102.56400000000002	21.978000000000005
21600	102.56400000000002	102.56400000000002	21.978000000000005
25200	82.05120000000001	82.05120000000001	109.89000000000001
28800	61.5384	61.5384	219.78000000000003
32400	41.025600000000004	41.025600000000004	109.89000000000001
36000	41.025600000000004	41.025600000000004	109.89000000000001
39600	41.025600000000004	41.025600000000004	109.89000000000001
43200	61.5384	61.5384	219.78000000000003
46800	82.05120000000001	82.05120000000001	219.78000000000003
50400	61.5384	61.5384	109.89000000000001
54000	41.025600000000004	41.025600000000004	109.89000000000001
57600	41.025600000000004	41.025600000000004	109.89000000000001
61200	61.5384	61.5384	219.78000000000003
64800	82.05120000000001	82.05120000000001	219.78000000000003
68400	82.05120000000001	82.05120000000001	219.78000000000003
72000	82.05120000000001	82.05120000000001	219.78000000000003
75600	82.05120000000001	82.05120000000001	109.89000000000001
79200	102.56400000000002	102.56400000000002	109.89000000000001
82800	102.56400000000002	102.56400000000002	109.89000000000001
86400	102.56400000000002	102.56400000000002	21.978000000000005
90000	102.56400000000002	102.56400000000002	21.978000000000005
93600	102.56400000000002	102.56400000000002	21.978000000000005
97200	102.56400000000002	102.56400000000002	21.978000000000005
100800	102.56400000000002	102.56400000000002	21.978000000000005
104400	102.56400000000002	102.56400000000002	21.978000000000005
108000	102.56400000000002	102.56400000000002	21.978000000000005
111600	82.05120000000001	82.05120000000001	109.89000000000001
115200	61.5384	61.5384	219.78000000000003
118800	41.025600000000004	41.025600000000004	109.89000000000001
122400	41.025600000000004	41.025600000000004	109.89000000000001
126000	41.025600000000004	41.025600000000004	109.89000000000001
129600	61.5384	61.5384	219.78000000000003
133200	82.05120000000001	82.05120000000001	219.78000000000003
136800	61.5384	61.5384	109.89000000000001
140400	41.025600000000004	41.025600000000004	109.89000000000001
144000	41.025600000000004	41.025600000000004	109.89000000000001
147600	61.5384	61.5384	219.78000000000003
151200	82.05120000000001	82.05120000000001	219.78000000000003
154800	82.05120000000001	82.05120000000001	219.78000000000003
158400	82.05120000000001	82.05120000000001	219.78000000000003
162000	82.05120000000001	82.05120000000001	109.89000000000001
165600	102.56400000000002	102.56400000000002	109.89000000000001
169200	102.56400000000002	102.56400000000002	109.89000000000001
172800	102.56400000000002	102.56400000000002	21.978000000000005
176400	102.56400000000002	102.56400000000002	21.978000000000005
180000	102.56400000000002	102.56400000000002	21.978000000000005
183600	102.56400000000002	102.56400000000002	21.978000000000005
187200	102.56400000000002	102.56400000000002	21.978000000000005
190800	102.56400000000002	102.56400000000002	21.978000000000005
194400	102.56400000000002	102.56400000000002	21.978000000000005
198000	82.05120000000001	82.05120000000001	109.89000000000001
201600	61.5384	61.5384	219.78000000000003
205200	41.025600000000004	41.025600000000004	109.89000000000001
208800	41.025600000000004	41.025600000000004	109.89000000000001
212400	41.025600000000004	41.025600000000004	109.89000000000001
216000	61.5384	61.5384	219.78000000000003
219600	82.05120000000001	82.05120000000001	219.78000000000003
223200	61.5384	61.5384	109.89000000000001
226800	41.025600000000004	41.025600000000004	109.89000000000001
230400	41.025600000000004	41.025600000000004	109.89000000000001
234000	61.5384	61.5384	219.78000000000003
237600	82.05120000000001	82.05120000000001	219.78000000000003
241200	82.05120000000001	82.05120000000001	219.78000000000003
244800	82.05120000000001	82.05120000000001	219.78000000000003
248400	82.05120000000001	82.05120000000001	109.89000000000001
252000	102.56400000000002	102.56400000000002	109.89000000000001
255600	102.56400000000002	102.56400000000002	109.89000000000001
259200	102.56400000000002	102.56400000000002	21.978000000000005
262800	102.56400000000002	102.56400000000002	21.978000000000005
266400	102.56400000000002	102.56400000000002	21.978000000000005
270000	102.56400000000002	102.56400000000002	21.978000000000005
273600	102.56400000000002	102.56400000000002	21.978000000000005
277200	102.56400000000002	102.56400000000002	21.978000000000005
280800	102.56400000000002	102.56400000000002	21.978000000000005
284400	82.05120000000001	82.05120000000001	109.89000000000001
288000	61.5384	61.5384	219.78000000000003
291600	41.025600000000004	41.025600000000004	109.89000000000001
295200	41.025600000000004	41.025600000000004	109.89000000000001
298800	41.025600000000004	41.025600000000004	109.89000000000001
302400	61.5384	61.5384	219.78000000000003
306000	82.05120000000001	82.05120000000001	219.78000000000003
309600	61.5384	61.5384	109.89000000000001
313200	41.025600000000004	41.025600000000004	109.89000000000001
316800	41.025600000000004	41.025600000000004	109.89000000000001
320400	61.5384	61.5384	219.78000000000003
324000	82.05120000000001	82.05120000000001	219.78000000000003
327600	82.05120000000001	82.05120000000001	219.78000000000003
331200	82.05120000000001	82.05120000000001	219.78000000000003
334800	82.05120000000001	82.05120000000001	109.89000000000001
338400	102.56400000000002	102.56400000000002	109.89000000000001
342000	102.56400000000002	102.56400000000002	109.89000000000001
345600	102.56400000000002	102.56400000000002	21.978000000000005
349200	102.56400000000002	102.56400000000002	21.978000000000005
352800	102.56400000000002	102.56400000000002	21.978000000000005
356400	102.56400000000002	102.56400000000002	21.978000000000005
360000	102.56400000000002	102.56400000000002	21.978000000000005
363600	102.56400000000002	102.56400000000002	21.978000000000005
367200	102.56400000000002	102.56400000000002	21.978000000000005
370800	82.05120000000001	82.05120000000001	109.89000000000001
374400	61.5384	61.5384	219.78000000000003
378000	41.025600000000004	41.025600000000004	109.89000000000001
